feature_name,feature_importance
ent_p_11,0.003448028646056421
ent_p_1,0.011293159001863062
ent_q_diff_diffs_3_median,0.004585676813243745
ent_p_13,0.002336237432750141
ent_p_14,0.0050907323887097655
ent_p_diffs_2,0.005247572217019913
ent_p_diffs_3,0.004843807566722337
ent_q_diff_diffs_3_max,0.0022265884001834114
string_len_counts_98,0.018004464342557036
asm_md_loc,0.004354747679490891
asm_opcodes_cmp,0.005610219477780519
ent_q_diff_diffs_1_max-min,0.0030783778040601507
ent_q_diff_block_2_19,0.003293819596182083
ent_q_diff_diffs_2_max-min,0.003428889453107787
ent_q_diff_block_3_18,0.0017691238110777406
ent_p_diffs_11,0.0037286052597028632
byte_Img1_29,0.0027707995358301762
byte_Img1_37,0.007435119168590962
byte_Img1_38,0.008203538470486119
string_len_counts_2,0.009784440040802946
string_len_counts_4,0.002595187279879772
string_len_counts_52,0.02004939855935961
string_len_counts_5,0.0027959332665602153
ent_q_diffs_max,0.017793354437430502
byte_1G_eb,0.008722163777613975
byte_1G_e9,0.0028347436609558055
byte_1G_e8,0.005290769675057659
byte_1G_c7,0.0033285025171942728
asm_opcodes_jge,0.00465691250034486
byte_offset,0.0190682534424908
ent_q_diffs_19,0.010360927625781205
byte_1G_fc,0.007431336129711142
byte_1G_f8,0.003676716028398056
byte_1G_ff,0.004836028685647906
byte_1G_83,0.0039813407057703925
byte_1G_8b,0.011118856071192895
byte_1G_89,0.002903953157871917
asm_opcodes_dw,0.0016606823808325089
byte_1G_8d,0.004167988593530565
ent_q_diff_block_0_19,0.0048906237198862584
ent_q_diff_block_0_17,0.002064593837266886
ent_p_diffs_9,0.0074291429342669526
asm_opcodes_dd,0.004962048407288461
ent_q_diff_diffs_3_var,0.002113023382983383
byte_1G_00,0.00893392973076465
asm_symb_Bracket_Open,0.0039119130386491225
byte_1G_a2,0.01986906883412141
string_len_counts_3,0.002686988927250162
asm_opcodes_jg,0.001938438841147461
ent_q_diffs_max-min,0.00860738513504282
ent_q_diff_diffs_2_var,0.0038188716104744125
byte_1G_33,0.007509416258763929
byte_1G_20,0.003874799152659146
asm_opcodes_jnb,0.01048700187868816
string_len_counts_36,0.006976613747510588
byte_1G_80,0.0065506492021597746
ent_q_diff_block_3_19,0.003545224626218536
byte_1G_01,0.0026176788651490826
string_len_counts_19,0.0015366409735065088
asm_opcodes_dec,0.0032348968508688417
ent_p_diffs_4,0.007845009685100494
asm_opcodes_int,0.006256061530262084
ent_p_diffs_7,0.008771614850906521
asm_opcodes_movzx,0.006383867237846489
ent_p_diffs_17,0.005287681506635781
ent_p_diffs_18,0.006462600161653586
asm_opcodes_cdq,0.001731381783551543
ent_q_diff_diffs_0_min,0.0029891916032993323
ent_p_diffs_6,0.007145491562777618
ent_p_diffs_8,0.008358991516146889
asm_symb_Bracket_Close,0.004763783662875037
ent_q_diff_diffs_0_var,0.0019466931310586175
asm_opcodes_fword,0.0025301519292007173
asm_regs_bl,0.0033562855208915904
asm_regs_cx,0.002209813824133443
ent_q_diff_diffs_3_max-min,0.0030491794979338716
string_len_counts_12,0.003362922375442926
string_len_counts_9,0.0032094139802976347
byte_1G_12,0.006733036878728695
ent_p_diffs_19,0.009304923463460369
ent_p_diffs_12,0.0018807259926006759
byte_1G_11,0.004668528786124246
ent_p_diffs_16,0.002828071718156857
asm_opcodes_or,0.0030625444369100432
ent_q_diff_diffs_0_max,0.00793268747964464
byte_1G_10,0.004723927172625441
ent_q_diff_diffs_3_min,0.008706914499629908
byte_1G_03,0.009566373373181163
asm_opcodes_rep,0.005366182586556197
byte_1G_bb,0.008673035928616743
byte_1G_e2,0.002260910208464142
byte_1G_02,0.0062707723070170324
byte_1G_08,0.00476261001320926
asm_opcodes_sbb,0.0036268216003616733
byte_1G_13,0.004153959384942603
byte_1G_ad,0.02644721524879522
byte_1G_b1,0.024344620391728456
byte_1G_32,0.0029554334022427317
ent_p_diffs_10,0.00545635476820701
byte_1G_0f,0.005836931799975343
byte_1G_bf,0.004878617458119453
byte_1G_0c,0.002799962954805662
asm_opcodes_neg,0.00788690340329428
byte_1G_a4,0.008941518906453222
asm_opcodes_inc,0.005739343899883169
byte_1G_d8,0.0027395735360559973
byte_1G_74,0.0014607170722496941
byte_1G_e0,0.001556894658971729
asm_opcodes_const,0.004218213214732491
byte_1G_cf,0.003993400378392962
byte_1G_9a,0.009619283020367131
byte_1G_06,0.004094710187328507
byte_1G_d7,0.004396072880720586
asm_opcodes_xor,0.0020039188199145117
byte_1G_75,0.001533217829324661
byte_1G_45,0.01006185020384688
byte_1G_6a,0.002882966712122028
asm_opcodes_xchg,0.00462554028025668
byte_1G_99,0.012107428371339903
byte_1G_aa,0.007494547841638866
ent_p_diffs_15,0.0020033387474623775
byte_1G_cd,0.014450354839899204
byte_1G_b7,0.011628930603384689
byte_1G_9d,0.005594472084202947
byte_1G_91,0.0066278134458206805
byte_1G_ae,0.007614544568947341
byte_1G_9b,0.009577511712768473
byte_1G_ab,0.006160589681210837
byte_1G_2a,0.007348923632982114
byte_1G_8f,0.008105607040284044
byte_1G_50,0.0018702654450848597
byte_1G_9f,0.0026611125666224215
byte_1G_7b,0.0026194843606017876
asm_opcodes_ror,0.0026509472070608167
byte_1G_a9,0.016089847941863262
byte_1G_a3,0.006076248792040132
byte_1G_a7,0.01656902921693592
byte_1G_dd,0.007400337345815369
byte_1G_af,0.005350771154857104
byte_1G_b3,0.005839543799857155
byte_1G_1e,0.004155042193945008
byte_1G_0b,0.0038130052369530773
byte_1G_92,0.009914790512059951
byte_1G_17,0.00509327378748854
byte_1G_b5,0.005871084774169474
byte_1G_39,0.0028479453650416104
byte_1G_1f,0.0037116283970820806
byte_1G_d5,0.009392262769068469
byte_1G_ed,0.0014790104490657397
byte_1G_3b,0.004297527616922594
byte_1G_c5,0.010020013282580327
ent_q_diff_diffs_max-min,0.0027677631957190156
string_len_counts_150_250,0.007755723922555817
byte_1G_09,0.005927779141317913
byte_1G_1d,0.006799425977644826
asm_opcodes_rol,0.0015026266754994502
byte_1G_1a,0.004367623062109053
byte_1G_26,0.005267902004969429
byte_1G_2e,0.002534368203851622
byte_1G_34,0.0021974307330179564
byte_1G_3a,0.003366662389203137
byte_1G_29,0.0030229003109042466
byte_1G_3d,0.0038231996519784866
byte_1G_77,0.0043671465155422666
byte_1G_71,0.0044344674261512194
byte_1G_37,0.002146672668431397
byte_1G_3c,0.0015558814692845312
byte_1G_3e,0.0026921866120421844
byte_1G_7a,0.003341870231037032
